S1,DateTime,N1,AC,PS,TI,U,LN,R2,Note1
CD,2021-07-14 08:25:00,N,1928,C_048,15-35-SR,M/L,Eddie,,N
W,2021-07-14 08:25:00,N,1994,C_048,15-35-SR, ,Eddie,,Y
W,2021-07-14 08:25:00,N,1928,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-07-14 08:25:00,N,1927,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-07-14 08:25:00,N,1064,C_048,15-35-SR,U/C,Eddie,,Y
W,2021-07-14 08:25:00,N,1915,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-07-14 08:25:00,N,C164,C_048,15-35-SR, ,Eddie,,Y
W,2021-07-14 08:25:00,N,C253,C_048,15-35-SR, ,Eddie,,Y
W,2021-07-14 08:25:00,N,1930,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-07-14 08:25:00,N,2920,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-07-14 08:25:00,N,100,C_048,15-35-SR,N,Eddie,,Y
CD,2021-07-14 08:25:00,N,1927,C_048,15-35-SR,M/L,Eddie,,N
CD,2021-07-14 08:25:00,N,1915,C_048,15-35-SR,M/L,Eddie,,N
CD,2021-07-14 08:25:00,N,C253,C_048,15-35-SR,P,Eddie,,N
CD,2021-07-14 08:25:00,N,1930,C_048,15-35-SR,M/L,Eddie,,N
CD,2021-07-14 08:25:00,N,2920,C_048,15-35-SR,M/L,Eddie,,N
CD,2021-07-14 08:25:00,Y,100,C_048,15-35-SR,N,Eddie,,N
W,2021-07-22 09:30:00,N,1064,C_053,15-88-SR,U/C,Eddie,,Y
CD,2021-07-22 09:30:00,Y,2817,C_053,15-88-SR,N/L,Bob,,Y
CD,2021-07-22 09:30:00,Y,2818,C_053,15-88-SR,N/L,Bob,,Y
W,2021-07-22 09:30:00,Y,2801,C_053,15-88-SR,N/L,Bob,ND,Y
W,2021-07-22 09:30:00,Y,2803,C_053,15-88-SR,N/L,Bob,ND,Y
W,2021-07-22 09:30:00,Y,2809,C_053,15-88-SR,N/L,Bob,ND,Y
W,2021-07-22 09:30:00,Y,2806,C_053,15-88-SR,N/L,Bob,ND,Y
CD,2021-07-22 09:30:00,Y,2810,C_053,15-88-SR,N/L,Bob,,Y
CD,2021-07-22 09:30:00,Y,2811,C_053,15-88-SR,N/L,Bob,,Y
W,2021-07-22 09:30:00,N,C253,C_053,15-88-SR, ,Eddie,,Y
W,2021-07-22 09:30:00,N,100,C_053,15-88-SR,N,Eddie,,Y
CD,2021-07-22 09:30:00,N,C253,C_053,15-88-SR,P,Eddie,,N
CD,2021-07-22 09:30:00,N,100,C_053,15-88-SR,N,Eddie,,N
W,2021-07-22 10:00:00,N,1064,C_052,15-139-SR,U/C,Eddie,,Y
CD,2021-07-22 10:00:00,Y,2817,C_052,15-139-SR,N/L,Bob,,Y
CD,2021-07-22 10:00:00,Y,2818,C_052,15-139-SR,N/L,Bob,,Y
CD,2021-07-22 10:00:00,Y,2810,C_052,15-139-SR,N/L,Bob,,Y
CD,2021-07-22 10:00:00,Y,2811,C_052,15-139-SR,N/L,Bob,,Y
W,2021-07-22 10:00:00,N,C253,C_052,15-139-SR, ,Eddie,,Y
W,2021-07-22 10:00:00,N,100,C_052,15-139-SR,N,Eddie,,Y
CD,2021-07-22 10:00:00,N,C253,C_052,15-139-SR,P,Eddie,,N
CD,2021-07-22 10:00:00,Y,100,C_052,15-139-SR,N,Eddie,,N
W,2021-07-22 10:10:00,N,1064,C_065,14-6-EP,U/C,Eddie,,Y
CD,2021-07-22 10:10:00,Y,2817,C_065,14-6-EP,N/L,Bob,,Y
CD,2021-07-22 10:10:00,Y,2818,C_065,14-6-EP,N/L,Bob,,Y
CD,2021-07-22 10:10:00,Y,2810,C_065,14-6-EP,N/L,Bob,,Y
CD,2021-07-22 10:10:00,Y,2811,C_065,14-6-EP,N/L,Bob,,Y
W,2021-07-22 10:10:00,N,C253,C_065,14-6-EP, ,Eddie,,Y
W,2021-07-22 10:10:00,N,100,C_065,14-6-EP,N,Eddie,,Y
W,2021-07-22 10:43:00,N,1064,C_063,14-5-EP,U/C,Eddie,,Y
CD,2021-07-22 10:43:00,Y,2817,C_063,14-5-EP,N/L,Bob,,Y
CD,2021-07-22 10:43:00,Y,2818,C_063,14-5-EP,N/L,Bob,,Y
CD,2021-07-22 10:43:00,Y,2810,C_063,14-5-EP,N/L,Bob,,Y
CD,2021-07-22 10:43:00,Y,2811,C_063,14-5-EP,N/L,Bob,,Y
W,2021-07-22 10:43:00,N,C253,C_063,14-5-EP, ,Eddie,,Y
W,2021-07-22 10:43:00,N,100,C_063,14-5-EP,N,Eddie,,Y
W,2021-07-22 11:03:00,N,1064,C_064,14-4-EP,U/C,Eddie,,Y
W,2021-07-22 11:03:00,N,1040,C_064,14-4-EP,M/L,Bob,,N
CD,2021-07-22 11:03:00,Y,2817,C_064,14-4-EP,N/L,Bob,,Y
CD,2021-07-22 11:03:00,Y,1040,C_064,14-4-EP,M/L,Bob,,Y
CD,2021-07-22 11:03:00,Y,2818,C_064,14-4-EP,N/L,Bob,,Y
CD,2021-07-22 11:03:00,Y,2810,C_064,14-4-EP,N/L,Bob,,Y
CD,2021-07-22 11:03:00,Y,2811,C_064,14-4-EP,N/L,Bob,,Y
W,2021-07-22 11:03:00,N,C253,C_064,14-4-EP, ,Eddie,,Y
W,2021-07-22 11:03:00,N,100,C_064,14-4-EP,N,Eddie,,Y
CD,2021-07-22 11:03:00,N,C253,C_064,14-4-EP,P,Eddie,,N
CD,2021-07-22 11:03:00,Y,100,C_064,14-4-EP,N,Eddie,,N
W,2021-07-23 09:00:00,N,1064,C_044,3-4-SR,U/C,Eddie,,Y
W,2021-07-23 09:00:00,N,C253,C_044,3-4-SR, ,Eddie,,Y
W,2021-07-23 09:00:00,N,100,C_044,3-4-SR,N,Eddie,,Y
CD,2021-07-23 09:00:00,N,C253,C_044,3-4-SR,P,Eddie,,N
CD,2021-07-23 09:00:00,Y,100,C_044,3-4-SR,N,Eddie,,N
W,2021-07-23 09:07:00,N,1064,C_045,3-2-IT,U/C,Eddie,,Y
W,2021-07-23 09:07:00,N,C253,C_045,3-2-IT, ,Eddie,,Y
W,2021-07-23 09:07:00,N,100,C_045,3-2-IT,N,Eddie,,Y
CD,2021-07-23 09:07:00,N,C253,C_045,3-2-IT,P,Eddie,,N
CD,2021-07-23 09:07:00,Y,100,C_045,3-2-IT,N,Eddie,,N
CD,2021-07-23 09:14:00,N,1994,C_040,3-3-EP,A,Eddie,,N
CD,2021-07-23 09:14:00,N,1928,C_040,3-3-EP,M/L,Eddie,,N
W,2021-07-23 09:14:00,N,1994,C_040,3-3-EP, ,Eddie,,Y
W,2021-07-23 09:14:00,N,1928,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-07-23 09:14:00,N,1927,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-07-23 09:14:00,N,1064,C_040,3-3-EP,U/C,Eddie,,Y
W,2021-07-23 09:14:00,N,C164,C_040,3-3-EP, ,Eddie,,Y
W,2021-07-23 09:14:00,N,C253,C_040,3-3-EP, ,Eddie,,Y
W,2021-07-23 09:14:00,N,1930,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-07-23 09:14:00,N,100,C_040,3-3-EP,N,Eddie,,Y
CD,2021-07-23 09:14:00,N,1927,C_040,3-3-EP,M/L,Eddie,,N
CD,2021-07-23 09:14:00,N,C253,C_040,3-3-EP,P,Eddie,,N
CD,2021-07-23 09:14:00,N,1930,C_040,3-3-EP,M/L,Eddie,,N
CD,2021-07-23 09:14:00,Y,100,C_040,3-3-EP,N,Eddie,,N
W,2021-07-26 10:45:00,N,1994,C_050,15-54-SR, ,Eddie,,Y
W,2021-07-26 10:45:00,N,1928,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-07-26 10:45:00,Y,1929,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-07-26 10:45:00,Y,1021,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-07-26 10:45:00,N,1927,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-07-26 10:45:00,N,1064,C_050,15-54-SR,U/C,Eddie,,Y
W,2021-07-26 10:45:00,N,1915,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-07-26 10:45:00,N,C164,C_050,15-54-SR, ,Eddie,,Y
W,2021-07-26 10:45:00,Y,1920,C_050,15-54-SR,T,Eddie,,Y
W,2021-07-26 10:45:00,N,C253,C_050,15-54-SR, ,Eddie,,Y
W,2021-07-26 10:45:00,N,1930,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-07-26 10:45:00,N,2920,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-07-26 10:45:00,N,100,C_050,15-54-SR,N,Eddie,,Y
W,2021-07-29 08:29:00,N,1928,C_003,4-23-SR,M/L,Eddie,,Y
W,2021-07-29 08:29:00,N,1927,C_003,4-23-SR,M/L,Eddie,,Y
W,2021-07-29 08:29:00,N,1004,C_003,4-23-SR,U/L,Bob,,Y
W,2021-07-29 08:29:00,N,1064,C_003,4-23-SR,U/C,Eddie,,Y
W,2021-07-29 08:29:00,Y,1028,C_003,4-23-SR,U/L,Bob,ND,Y
W,2021-07-29 08:29:00,N,1032,C_003,4-23-SR,U/L,Bob,,Y
W,2021-07-29 08:29:00,N,C253,C_003,4-23-SR, ,Eddie,,Y
W,2021-07-29 08:29:00,N,1930,C_003,4-23-SR,M/L,Eddie,,Y
W,2021-07-29 08:29:00,N,2920,C_003,4-23-SR,M/L,Eddie,,Y
CD,2021-07-29 08:29:00,N,1928,C_003,4-23-SR,M/L,Eddie,,N
W,2021-07-29 08:29:00,N,100,C_003,4-23-SR,N,Eddie,,Y
CD,2021-07-29 08:29:00,N,1927,C_003,4-23-SR,M/L,Eddie,,N
CD,2021-07-29 08:29:00,N,C253,C_003,4-23-SR,P,Eddie,,N
CD,2021-07-29 08:29:00,N,1930,C_003,4-23-SR,M/L,Eddie,,N
CD,2021-07-29 08:29:00,N,2920,C_003,4-23-SR,M/L,Eddie,,N
CD,2021-07-29 08:29:00,N,100,C_003,4-23-SR,N,Eddie,,N
W,2021-07-29 08:34:00,N,1064,C_040,3-3-EP,U/C,Eddie,,Y
CD,2021-07-29 08:34:00,Y,2817,C_040,3-3-EP,N/L,Bob,,Y
CD,2021-07-29 08:34:00,Y,2818,C_040,3-3-EP,N/L,Bob,,Y
CD,2021-07-29 08:34:00,Y,2810,C_040,3-3-EP,N/L,Bob,,Y
CD,2021-07-29 08:34:00,Y,2811,C_040,3-3-EP,N/L,Bob,,Y
W,2021-07-29 08:34:00,N,C253,C_040,3-3-EP, ,Eddie,,Y
W,2021-07-29 08:34:00,N,100,C_040,3-3-EP,N,Eddie,,Y
CD,2021-07-29 08:34:00,N,C253,C_040,3-3-EP,P,Eddie,,N
CD,2021-07-29 08:34:00,Y,100,C_040,3-3-EP,N,Eddie,,N
W,2021-07-29 08:48:00,Y,1005,C_045,3-2-IT,U/L,Bob,ND,Y
W,2021-07-29 08:48:00,N,1064,C_045,3-2-IT,U/C,Eddie,,Y
W,2021-07-29 08:48:00,N,C253,C_045,3-2-IT, ,Eddie,,Y
W,2021-07-29 08:48:00,N,100,C_045,3-2-IT,N,Eddie,,Y
W,2021-07-29 08:48:00,N,1088,C_045,3-2-IT,U/L,Bob,,Y
CD,2021-07-29 08:48:00,N,C253,C_045,3-2-IT,P,Eddie,,N
CD,2021-07-29 08:48:00,Y,100,C_045,3-2-IT,N,Eddie,,N
W,2021-07-29 08:55:00,N,1064,C_044,3-4-SR,U/C,Eddie,,Y
W,2021-07-29 08:55:00,N,C253,C_044,3-4-SR, ,Eddie,,Y
W,2021-07-29 08:55:00,N,100,C_044,3-4-SR,N,Eddie,,Y
CD,2021-07-29 08:55:00,N,C253,C_044,3-4-SR,P,Eddie,,N
CD,2021-07-29 08:55:00,Y,100,C_044,3-4-SR,N,Eddie,,N
CD,2021-07-29 09:22:00,N,1994,C_021,15-83-SR,A,Eddie,,N
W,2021-07-29 09:22:00,N,1994,C_021,15-83-SR, ,Eddie,,Y
W,2021-07-29 09:22:00,N,1928,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-07-29 09:22:00,N,1927,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-07-29 09:22:00,N,1064,C_021,15-83-SR,U/C,Eddie,,Y
W,2021-07-29 09:22:00,N,1915,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-07-29 09:22:00,N,C164,C_021,15-83-SR, ,Eddie,,Y
W,2021-07-29 09:22:00,N,C253,C_021,15-83-SR, ,Eddie,,Y
W,2021-07-29 09:22:00,N,1930,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-07-29 09:22:00,N,100,C_021,15-83-SR,N,Eddie,,Y
CD,2021-07-29 09:22:00,N,1928,C_021,15-83-SR,M/L,Eddie,,N
CD,2021-07-29 09:22:00,N,1927,C_021,15-83-SR,M/L,Eddie,,N
CD,2021-07-29 09:22:00,N,1915,C_021,15-83-SR,M/L,Eddie,,N
CD,2021-07-29 09:22:00,N,C164,C_021,15-83-SR,L,Eddie,,N
CD,2021-07-29 09:22:00,N,C253,C_021,15-83-SR,P,Eddie,,N
CD,2021-07-29 09:22:00,N,1930,C_021,15-83-SR,M/L,Eddie,,N
CD,2021-07-29 09:22:00,Y,100,C_021,15-83-SR,N,Eddie,,N
W,2021-07-29 11:31:00,N,1064,C_061,23-5-EP,U/C,Eddie,,Y
W,2021-07-29 11:31:00,N,C253,C_061,23-5-EP, ,Eddie,,Y
W,2021-07-29 11:31:00,N,100,C_061,23-5-EP,N,Eddie,,Y
CD,2021-08-04 08:44:00,N,1994,C_048,15-35-SR,A,Eddie,,N
W,2021-08-04 08:44:00,N,1994,C_048,15-35-SR, ,Eddie,,Y
W,2021-08-04 08:44:00,N,1928,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-08-04 08:44:00,Y,1929,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-08-04 08:44:00,Y,1021,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-08-04 08:44:00,N,1927,C_048,15-35-SR,M/L,Eddie,,Y
W,2021-08-04 08:44:00,N,C164,C_048,15-35-SR, ,Eddie,,Y
W,2021-08-04 08:44:00,N,1920,C_048,15-35-SR,T,Eddie,,Y
CD,2021-08-04 08:44:00,N,C164,C_048,15-35-SR,L,Eddie,,N
CD,2021-08-04 08:58:00,N,1994,C_041,15-87-SR,A,Eddie,,N
W,2021-08-04 08:58:00,N,1994,C_041,15-87-SR, ,Eddie,,Y
W,2021-08-04 08:58:00,N,1928,C_041,15-87-SR,M/L,Eddie,,Y
W,2021-08-04 08:58:00,Y,1929,C_041,15-87-SR,M/L,Eddie,,Y
W,2021-08-04 08:58:00,Y,1021,C_041,15-87-SR,M/L,Eddie,,Y
W,2021-08-04 08:58:00,N,1927,C_041,15-87-SR,M/L,Eddie,,Y
W,2021-08-04 08:58:00,N,C164,C_041,15-87-SR, ,Eddie,,Y
W,2021-08-04 08:58:00,Y,1920,C_041,15-87-SR,T,Eddie,,Y
CD,2021-08-04 08:58:00,N,C164,C_041,15-87-SR,L,Eddie,,N
CD,2021-08-04 09:21:00,N,1994,C_053,15-88-SR,A,Eddie,,N
W,2021-08-04 09:21:00,N,1994,C_053,15-88-SR, ,Eddie,,Y
W,2021-08-04 09:21:00,N,1928,C_053,15-88-SR,M/L,Eddie,,Y
W,2021-08-04 09:21:00,Y,1929,C_053,15-88-SR,M/L,Eddie,,Y
W,2021-08-04 09:21:00,Y,1021,C_053,15-88-SR,M/L,Eddie,,Y
W,2021-08-04 09:21:00,N,1927,C_053,15-88-SR,M/L,Eddie,,Y
W,2021-08-04 09:21:00,N,C164,C_053,15-88-SR, ,Eddie,,Y
W,2021-08-04 09:21:00,Y,1920,C_053,15-88-SR,T,Eddie,,Y
CD,2021-08-04 09:21:00,N,C164,C_053,15-88-SR,L,Eddie,,N
CD,2021-08-04 09:45:00,N,1994,C_052,15-139-SR,A,Eddie,,N
W,2021-08-04 09:45:00,N,1994,C_052,15-139-SR, ,Eddie,,Y
W,2021-08-04 09:45:00,N,1928,C_052,15-139-SR,M/L,Eddie,,Y
W,2021-08-04 09:45:00,Y,1929,C_052,15-139-SR,M/L,Eddie,,Y
W,2021-08-04 09:45:00,Y,1021,C_052,15-139-SR,M/L,Eddie,,Y
W,2021-08-04 09:45:00,N,1927,C_052,15-139-SR,M/L,Eddie,,Y
W,2021-08-04 09:45:00,N,C164,C_052,15-139-SR, ,Eddie,,Y
W,2021-08-04 09:45:00,Y,1920,C_052,15-139-SR,T,Eddie,,Y
CD,2021-08-04 09:45:00,N,C164,C_052,15-139-SR,L,Eddie,,N
CD,2021-08-05 09:22:00,N,1994,C_021,15-83-SR,A,Eddie,,N
W,2021-08-05 09:22:00,N,1994,C_021,15-83-SR, ,Eddie,,Y
W,2021-08-05 09:22:00,N,1928,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-08-05 09:22:00,N,1929,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-08-05 09:22:00,Y,1021,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-08-05 09:22:00,N,1927,C_021,15-83-SR,M/L,Eddie,,Y
W,2021-08-05 09:22:00,N,C164,C_021,15-83-SR, ,Eddie,,Y
CD,2021-08-05 09:22:00,Y,2817,C_021,15-83-SR,N/L,Bob,,Y
CD,2021-08-05 09:22:00,Y,2818,C_021,15-83-SR,N/L,Bob,,Y
W,2021-08-05 09:22:00,Y,1920,C_021,15-83-SR,T,Eddie,,Y
CD,2021-08-05 09:22:00,Y,2810,C_021,15-83-SR,N/L,Bob,,Y
CD,2021-08-05 09:22:00,Y,2811,C_021,15-83-SR,N/L,Bob,,Y
CD,2021-08-05 09:22:00,N,C164,C_021,15-83-SR,L,Eddie,,N
W,2021-08-05 09:46:00,N,1928,C_044,3-4-SR,M/L,Eddie,,Y
W,2021-08-05 09:46:00,N,1929,C_044,3-4-SR,M/L,Eddie,,Y
W,2021-08-05 09:46:00,Y,1021,C_044,3-4-SR,M/L,Eddie,,Y
W,2021-08-05 09:46:00,N,1927,C_044,3-4-SR,M/L,Eddie,,Y
W,2021-08-05 09:46:00,N,C164,C_044,3-4-SR, ,Eddie,,Y
CD,2021-08-05 09:46:00,N,C164,C_044,3-4-SR,L,Eddie,,N
CD,2021-08-05 09:58:00,N,1994,C_040,3-3-EP,A,Eddie,,N
W,2021-08-05 09:58:00,N,1994,C_040,3-3-EP, ,Eddie,,Y
W,2021-08-05 09:58:00,N,1928,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-08-05 09:58:00,Y,1929,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-08-05 09:58:00,Y,1021,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-08-05 09:58:00,N,1927,C_040,3-3-EP,M/L,Eddie,,Y
CD,2021-08-05 09:58:00,Y,1905,C_040,3-3-EP,U,Bob,,Y
W,2021-08-05 09:58:00,N,C164,C_040,3-3-EP, ,Eddie,,Y
W,2021-08-05 09:58:00,Y,1920,C_040,3-3-EP,T,Eddie,,Y
CD,2021-08-05 09:58:00,N,C164,C_040,3-3-EP,L,Eddie,,N
W,2021-08-05 10:07:00,N,1928,C_049,15-53-SR,M/L,Eddie,,Y
W,2021-08-05 10:07:00,Y,1929,C_049,15-53-SR,M/L,Eddie,,Y
W,2021-08-05 10:07:00,Y,1021,C_049,15-53-SR,M/L,Eddie,,Y
W,2021-08-05 10:07:00,N,1927,C_049,15-53-SR,M/L,Eddie,,Y
W,2021-08-05 10:07:00,N,C164,C_049,15-53-SR, ,Eddie,,Y
W,2021-08-05 10:07:00,Y,1920,C_049,15-53-SR,T,Eddie,,Y
CD,2021-08-05 10:07:00,N,C164,C_049,15-53-SR,L,Eddie,,N
CD,2021-08-05 10:25:00,N,1994,C_050,15-54-SR,A,Eddie,,N
W,2021-08-05 10:25:00,N,1994,C_050,15-54-SR, ,Eddie,,Y
W,2021-08-05 10:25:00,N,1928,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-08-05 10:25:00,Y,1929,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-08-05 10:25:00,Y,1021,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-08-05 10:25:00,N,1927,C_050,15-54-SR,M/L,Eddie,,Y
W,2021-08-05 10:25:00,N,C164,C_050,15-54-SR, ,Eddie,,Y
W,2021-08-05 10:25:00,Y,1920,C_050,15-54-SR,T,Eddie,,Y
CD,2021-08-05 10:25:00,N,C164,C_050,15-54-SR,L,Eddie,,N
CD,2021-08-17 09:04:00,N,1994,C_033,15-137-SR,A,Eddie,,N
W,2021-08-17 09:04:00,N,1994,C_033,15-137-SR, ,Eddie,,Y
W,2021-08-17 09:04:00,N,1928,C_033,15-137-SR,M/L,Eddie,,Y
W,2021-08-17 09:04:00,Y,1929,C_033,15-137-SR,M/L,Eddie,,Y
W,2021-08-17 09:04:00,Y,1021,C_033,15-137-SR,M/L,Eddie,,Y
W,2021-08-17 09:04:00,N,1927,C_033,15-137-SR,M/L,Eddie,,Y
W,2021-08-17 09:04:00,N,C164,C_033,15-137-SR, ,Eddie,,Y
W,2021-08-17 09:04:00,Y,1920,C_033,15-137-SR,T,Eddie,,Y
CD,2021-08-17 09:04:00,N,C164,C_033,15-137-SR,L,Eddie,,N
CD,2021-08-17 10:18:00,N,1994,C_043,15-8-SR,A,Eddie,,N
W,2021-08-17 10:18:00,N,1994,C_043,15-8-SR, ,Eddie,,Y
W,2021-08-17 10:18:00,N,1928,C_043,15-8-SR,M/L,Eddie,,Y
W,2021-08-17 10:18:00,Y,1929,C_043,15-8-SR,M/L,Eddie,,Y
W,2021-08-17 10:18:00,Y,1021,C_043,15-8-SR,M/L,Eddie,,Y
W,2021-08-17 10:18:00,N,1927,C_043,15-8-SR,M/L,Eddie,,Y
W,2021-08-17 10:18:00,N,C164,C_043,15-8-SR, ,Eddie,,Y
W,2021-08-17 10:18:00,Y,1920,C_043,15-8-SR,T,Eddie,,Y
CD,2021-08-17 10:18:00,N,C164,C_043,15-8-SR,L,Eddie,,N
CD,2021-08-18 00:00:00,N,1064,C_022,15-81-SR,U/C,Eddie,,Y
CD,2021-08-18 00:00:00,N,1064,C_021,15-83-SR,U/C,Eddie,,Y
CD,2021-08-18 00:00:00,N,C253,C_022,15-81-SR,P,Eddie,,Y
CD,2021-08-18 00:00:00,N,C253,C_021,15-83-SR,P,Eddie,,Y
CD,2021-08-18 00:00:00,N,100,C_022,15-81-SR,N,Eddie,,Y
CD,2021-08-18 00:00:00,N,100,C_021,15-83-SR,N,Eddie,,Y
W,2021-08-18 09:48:00,N,1994,C_040,3-3-EP, ,Eddie,,N
CD,2021-08-18 09:48:00,N,1994,C_040,3-3-EP,A,Eddie,,Y
W,2021-08-18 09:48:00,N,1928,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-08-18 09:48:00,Y,1929,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-08-18 09:48:00,Y,1021,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-08-18 09:48:00,N,1927,C_040,3-3-EP,M/L,Eddie,,Y
W,2021-08-18 10:21:00,N,1928,C_003,4-23-SR,M/L,Eddie,,Y
W,2021-08-18 10:21:00,Y,1929,C_003,4-23-SR,M/L,Eddie,,Y
W,2021-08-18 10:21:00,Y,1021,C_003,4-23-SR,M/L,Eddie,,Y
W,2021-08-18 10:21:00,N,1927,C_003,4-23-SR,M/L,Eddie,,Y
CD,2021-08-18 10:21:00,N,1064,C_003,4-23-SR,U/C,Eddie,,Y
CD,2021-08-18 10:21:00,Y,2817,C_003,4-23-SR,N/L,Bob,,Y
CD,2021-08-18 10:21:00,Y,2818,C_003,4-23-SR,N/L,Bob,,Y
CD,2021-08-18 10:21:00,Y,2810,C_003,4-23-SR,N/L,Bob,,Y
CD,2021-08-18 10:21:00,Y,2811,C_003,4-23-SR,N/L,Bob,,Y
CD,2021-08-18 10:21:00,N,C253,C_003,4-23-SR,P,Eddie,,Y
CD,2021-08-18 10:21:00,N,100,C_003,4-23-SR,N,Eddie,,Y
CD,2021-08-19 09:49:00,N,2801,C_053,15-88-SR,N/L,Bob,,N
CD,2021-08-19 09:49:00,N,2805,C_053,15-88-SR,N/L,Bob,,N
CD,2021-08-19 09:49:00,N,2806,C_053,15-88-SR,N/L,Bob,,N
W,2021-08-19 09:49:00,N,2807,C_053,15-88-SR,N/L,Bob,,N
CD,2021-08-19 09:49:00,N,2802,C_053,15-88-SR,N/L,Bob,,N
CD,2021-08-19 09:49:00,N,2803,C_053,15-88-SR,N/L,Bob,,N
CD,2021-08-19 09:49:00,N,2809,C_053,15-88-SR,N/L,Bob,,N
CD,2021-08-19 09:49:00,N,2804,C_053,15-88-SR,N/L,Bob,,N
CD,2021-08-19 09:49:00,Y,2817,C_053,15-88-SR,N/L,Bob,,Y
CD,2021-08-19 09:49:00,Y,2818,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 09:49:00,N,2801,C_053,15-88-SR,N/L,Bob,,Y
CD,2021-08-19 09:49:00,Y,2807,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 09:49:00,N,2802,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 09:49:00,N,2803,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 09:49:00,N,2809,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 09:49:00,N,2804,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 09:49:00,N,2805,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 09:49:00,N,2806,C_053,15-88-SR,N/L,Bob,,Y
CD,2021-08-19 09:49:00,Y,2810,C_053,15-88-SR,N/L,Bob,,Y
CD,2021-08-19 09:49:00,Y,2811,C_053,15-88-SR,N/L,Bob,,Y
W,2021-08-19 10:02:00,Y,2813,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2815,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2814,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2816,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2801,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2807,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2808,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2802,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2803,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,N,2809,C_063,14-5-EP,N/L,Bob,,Y
W,2021-08-19 10:02:00,Y,2804,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,Y,2805,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:02:00,N,2806,C_063,14-5-EP,N/L,Bob,,Y
W,2021-08-19 10:02:00,Y,2812,C_063,14-5-EP,N/L,Bob,ND,Y
W,2021-08-19 10:06:00,N,1040,C_065,14-6-EP,M/L,Bob,,Y
W,2021-08-19 10:22:00,N,1040,C_063,14-5-EP,M/L,Bob,,Y
CD,2021-08-19 10:32:00,Y,2817,C_062,14-3-EP,N/L,Bob,,Y
CD,2021-08-19 10:32:00,Y,2818,C_062,14-3-EP,N/L,Bob,,Y
CD,2021-08-19 10:32:00,Y,2810,C_062,14-3-EP,N/L,Bob,,Y
CD,2021-08-19 10:32:00,Y,2811,C_062,14-3-EP,N/L,Bob,,Y
CD,2021-08-19 10:42:00,Y,2817,C_064,14-4-EP,N/L,Bob,,Y
