S1,DateTime,N1,AC,PS,TI,U,LN,R2
W,2022-05-26 08:50:00,Y,2451,C_033,15-137-SR,U/L,Bob,ND
W,2022-05-26 08:50:00,Y,2452,C_033,15-137-SR,U/L,Bob,ND
W,2022-05-26 08:50:00,N,1928,C_033,15-137-SR,M/L,Eddie,
W,2022-05-26 08:50:00,N,100,C_033,15-137-SR,N,Eddie,
W,2022-05-26 08:50:00,Y,1095,C_033,15-137-SR,U/L,Bob,ND
W,2022-05-26 08:50:00,Y,100,C_033,15-137-SR,N,Bob,ND
W,2022-05-26 08:50:00,N,1930,C_033,15-137-SR,M/L,Eddie,
W,2022-05-26 08:50:00,N,2920,C_033,15-137-SR,M/L,Bob,
W,2022-05-26 08:50:00,Y,1929,C_033,15-137-SR,M/L,Eddie,
W,2022-05-26 08:50:00,N,1042,C_033,15-137-SR,M/L,Bob,
W,2022-05-26 08:50:00,Y,1021,C_033,15-137-SR,M/L,Eddie,
W,2022-05-26 08:50:00,N,1055,C_033,15-137-SR,M/L,Bob,
W,2022-05-26 08:50:00,N,1927,C_033,15-137-SR,M/L,Eddie,
W,2022-05-26 08:50:00,Y,2450,C_033,15-137-SR,U/L,Bob,ND
W,2022-05-26 08:50:00,N,2454,C_033,15-137-SR,U/L,Bob,
W,2022-05-26 08:50:00,Y,1050,C_033,15-137-SR,U/L,Bob,ND
W,2022-05-26 08:50:00,Y,1920,C_033,15-137-SR,T,Bob,ND
W,2022-05-26 08:50:00,N,C253,C_033,15-137-SR, ,Bob,
W,2022-05-26 08:50:00,N,1052,C_033,15-137-SR,M/L,Bob,
W,2022-05-26 08:50:00,Y,2905,C_033,15-137-SR,M/L,Bob,ND
W,2022-05-26 08:50:00,Y,1002,C_033,15-137-SR,U/L,Bob,ND
W,2022-05-26 08:50:00,Y,2414,C_033,15-137-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2727,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,1032,C_031,15-85-SR,U/L,Bob,
W,2022-06-01 11:48:00,N,1994,C_031,15-85-SR, ,Bob,
W,2022-06-01 11:48:00,Y,2390,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2067,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,1905,C_031,15-85-SR,C,Bob,ND
W,2022-06-01 11:48:00,Y,2440,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2398,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2931,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2110,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2383,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2051,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2306,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,1005,C_031,15-85-SR,U/L,Bob,
W,2022-06-01 11:48:00,Y,2035,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,100,C_031,15-85-SR,N,Eddie,
W,2022-06-01 11:48:00,Y,2005,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2065,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2625,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2105,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,C253,C_031,15-85-SR, ,Eddie,
W,2022-06-01 11:48:00,Y,2040,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2020,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2388,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2274,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2041,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,1064,C_031,15-85-SR,U/C,Eddie,
W,2022-06-01 11:48:00,Y,2946,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,1031,C_031,15-85-SR,M/L,Bob,
W,2022-06-01 11:48:00,Y,2396,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,1930,C_031,15-85-SR,M/L,Bob,
W,2022-06-01 11:48:00,N,1028,C_031,15-85-SR,U/L,Bob,
W,2022-06-01 11:48:00,N,1927,C_031,15-85-SR,M/L,Bob,
W,2022-06-01 11:48:00,Y,2050,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,1920,C_031,15-85-SR,T,Eddie,
W,2022-06-01 11:48:00,N,1915,C_031,15-85-SR,M/L,Bob,
W,2022-06-01 11:48:00,Y,2394,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2015,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2042,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2905,C_031,15-85-SR,M/L,Bob,ND
W,2022-06-01 11:48:00,Y,2392,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2077,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2356,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2031,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,N,C253,C_031,15-85-SR, ,Bob,
W,2022-06-01 11:48:00,Y,2920,C_031,15-85-SR,M/L,Bob,ND
W,2022-06-01 11:48:00,N,1919,C_031,15-85-SR,M/L,Bob,
W,2022-06-01 11:48:00,Y,2400,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2070,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2039,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2037,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2326,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2959,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 11:48:00,Y,2626,C_031,15-85-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2051,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2065,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2400,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2356,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2626,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2727,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2388,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2020,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2625,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,1031,C_012,15-87-SR,M/L,Bob,
W,2022-06-01 12:25:00,Y,2105,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2440,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,1930,C_012,15-87-SR,M/L,Bob,
W,2022-06-01 12:25:00,N,1915,C_012,15-87-SR,M/L,Bob,
W,2022-06-01 12:25:00,Y,2070,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,2920,C_012,15-87-SR,M/L,Bob,
W,2022-06-01 12:25:00,N,1032,C_012,15-87-SR,U/L,Bob,
W,2022-06-01 12:25:00,Y,2110,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2396,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2390,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2050,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,1040,C_012,15-87-SR,M/L,Bob,
W,2022-06-01 12:25:00,Y,2015,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2041,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,C253,C_012,15-87-SR, ,Bob,
W,2022-06-01 12:25:00,Y,2394,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,100,C_012,15-87-SR,N,Eddie,
W,2022-06-01 12:25:00,Y,2392,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,C253,C_012,15-87-SR, ,Eddie,
W,2022-06-01 12:25:00,Y,2398,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,1905,C_012,15-87-SR,C,Bob,ND
W,2022-06-01 12:25:00,Y,2306,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2383,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,1005,C_012,15-87-SR,U/L,Bob,
W,2022-06-01 12:25:00,N,1994,C_012,15-87-SR, ,Bob,
W,2022-06-01 12:25:00,Y,2040,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2274,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2931,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,1064,C_012,15-87-SR,U/C,Eddie,
W,2022-06-01 12:25:00,Y,2946,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,1919,C_012,15-87-SR,M/L,Bob,
W,2022-06-01 12:25:00,Y,2031,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2035,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2077,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2326,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2042,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2067,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,1920,C_012,15-87-SR,T,Eddie,
W,2022-06-01 12:25:00,Y,2959,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2005,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2037,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,2039,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,Y,1028,C_012,15-87-SR,U/L,Bob,ND
W,2022-06-01 12:25:00,N,1927,C_012,15-87-SR,M/L,Bob,
W,2022-06-01 12:45:00,Y,1028,C_041,14-2-EP,U/L,Bob,ND
W,2022-06-01 12:45:00,N,1005,C_041,14-2-EP,U/L,Bob,
W,2022-06-01 12:45:00,N,1927,C_041,14-2-EP,M/L,Bob,
W,2022-06-01 12:45:00,N,1915,C_041,14-2-EP,M/L,Bob,
W,2022-06-01 12:45:00,N,1064,C_041,14-2-EP,U/C,Eddie,
W,2022-06-01 12:45:00,Y,2920,C_041,14-2-EP,M/L,Bob,ND
W,2022-06-01 12:45:00,N,100,C_041,14-2-EP,N,Eddie,
W,2022-06-01 12:45:00,N,1930,C_041,14-2-EP,M/L,Bob,
W,2022-06-01 12:45:00,N,1031,C_041,14-2-EP,M/L,Bob,
W,2022-06-01 12:45:00,Y,2905,C_041,14-2-EP,M/L,Bob,ND
W,2022-06-01 12:45:00,N,1994,C_041,14-2-EP, ,Bob,
W,2022-06-01 12:45:00,N,1032,C_041,14-2-EP,U/L,Bob,
W,2022-06-01 12:45:00,Y,1905,C_041,14-2-EP,C,Bob,ND
W,2022-06-01 12:45:00,N,1919,C_041,14-2-EP,M/L,Bob,
W,2022-06-01 12:45:00,N,C253,C_041,14-2-EP, ,Bob,
W,2022-06-01 12:45:00,Y,1920,C_041,14-2-EP,T,Eddie,
W,2022-06-01 12:45:00,N,C253,C_041,14-2-EP, ,Eddie,
W,2022-06-01 14:10:00,N,C253,C_004,15-80-SR, ,Eddie,
W,2022-06-01 14:10:00,N,100,C_004,15-80-SR,N,Eddie,
W,2022-06-01 14:10:00,Y,2920,C_004,15-80-SR,M/L,Bob,ND
W,2022-06-01 14:10:00,Y,1028,C_004,15-80-SR,U/L,Bob,ND
W,2022-06-01 14:10:00,Y,1032,C_004,15-80-SR,U/L,Bob,ND
W,2022-06-01 14:10:00,N,1064,C_004,15-80-SR,U/C,Eddie,
W,2022-06-01 14:35:00,N,100,C_069,14-7-EP,N,Eddie,
W,2022-06-01 14:35:00,N,1064,C_069,14-7-EP,U/C,Eddie,
W,2022-06-01 14:35:00,N,C253,C_069,14-7-EP, ,Eddie,
W,2022-06-02 08:04:00,N,1064,C_004,15-80-SR,U/C,Eddie,
W,2022-06-02 08:04:00,N,C253,C_004,15-80-SR, ,Eddie,
W,2022-06-02 08:04:00,N,100,C_004,15-80-SR,N,Eddie,
W,2022-06-02 08:24:00,N,1064,C_069,14-7-EP,U/C,Eddie,
W,2022-06-02 08:24:00,N,100,C_069,14-7-EP,N,Eddie,
W,2022-06-02 08:24:00,N,C253,C_069,14-7-EP, ,Eddie,
W,2022-06-06 10:02:00,N,C253,C_021,15-83-SR, ,Bob,
W,2022-06-06 10:02:00,N,C253,C_021,15-83-SR, ,Eddie,
W,2022-06-06 10:02:00,Y,1010,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2400,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1050,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1002,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1015,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2037,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2065,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1079,C_021,15-83-SR,U/L,Bob,
W,2022-06-06 10:02:00,Y,2306,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1024,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2031,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2383,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2015,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1045,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2020,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1075,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1005,C_021,15-83-SR,U/L,Bob,
W,2022-06-06 10:02:00,Y,2110,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2440,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2067,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2625,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,100,C_021,15-83-SR,N,Eddie,
W,2022-06-06 10:02:00,Y,2035,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2905,C_021,15-83-SR,M/L,Bob,ND
W,2022-06-06 10:02:00,Y,1030,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1035,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2077,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2274,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1088,C_021,15-83-SR,U/L,Bob,
W,2022-06-06 10:02:00,Y,2356,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2039,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2042,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2105,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1031,C_021,15-83-SR,M/L,Bob,ND
W,2022-06-06 10:02:00,Y,2040,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1064,C_021,15-83-SR,U/C,Eddie,
W,2022-06-06 10:02:00,Y,2051,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1915,C_021,15-83-SR,M/L,Bob,
W,2022-06-06 10:02:00,Y,2392,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2070,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2931,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1905,C_021,15-83-SR,C,Bob,ND
W,2022-06-06 10:02:00,Y,2396,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1040,C_021,15-83-SR,M/L,Bob,
W,2022-06-06 10:02:00,N,1930,C_021,15-83-SR,M/L,Bob,
W,2022-06-06 10:02:00,Y,1085,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1041,C_021,15-83-SR,M/L,Bob,ND
W,2022-06-06 10:02:00,Y,2041,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2394,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1020,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1039,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2946,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1036,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2050,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1919,C_021,15-83-SR,M/L,Bob,
W,2022-06-06 10:02:00,Y,2326,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1994,C_021,15-83-SR, ,Bob,
W,2022-06-06 10:02:00,Y,2390,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2959,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2388,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1074,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1927,C_021,15-83-SR,M/L,Bob,
W,2022-06-06 10:02:00,Y,2727,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,1920,C_021,15-83-SR,T,Eddie,
W,2022-06-06 10:02:00,Y,2398,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,Y,2005,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:02:00,N,1025,C_021,15-83-SR,M/L,Bob,
W,2022-06-06 10:02:00,N,2920,C_021,15-83-SR,M/L,Bob,
W,2022-06-06 10:02:00,Y,2626,C_021,15-83-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2067,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2020,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,2920,C_022,15-81-SR,M/L,Bob,
W,2022-06-06 10:38:00,Y,2388,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2440,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2625,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2383,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2051,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,1005,C_022,15-81-SR,U/L,Bob,
W,2022-06-06 10:38:00,N,1930,C_022,15-81-SR,M/L,Bob,
W,2022-06-06 10:38:00,Y,2110,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,100,C_022,15-81-SR,N,Eddie,
W,2022-06-06 10:38:00,Y,2390,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2040,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2005,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2274,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2041,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,1031,C_022,15-81-SR,M/L,Bob,ND
W,2022-06-06 10:38:00,Y,1905,C_022,15-81-SR,C,Bob,ND
W,2022-06-06 10:38:00,Y,2105,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2727,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2392,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2065,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,1915,C_022,15-81-SR,M/L,Bob,
W,2022-06-06 10:38:00,Y,2356,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2039,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2050,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2042,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2326,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2031,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2931,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2905,C_022,15-81-SR,M/L,Bob,ND
W,2022-06-06 10:38:00,Y,2398,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,1927,C_022,15-81-SR,M/L,Bob,
W,2022-06-06 10:38:00,Y,2626,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2037,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2400,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2959,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,1920,C_022,15-81-SR,T,Eddie,
W,2022-06-06 10:38:00,N,C253,C_022,15-81-SR, ,Bob,
W,2022-06-06 10:38:00,Y,2396,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2070,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2077,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,1919,C_022,15-81-SR,M/L,Bob,
W,2022-06-06 10:38:00,N,1994,C_022,15-81-SR, ,Bob,
W,2022-06-06 10:38:00,Y,2946,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2394,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2306,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,Y,2035,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,1064,C_022,15-81-SR,U/C,Eddie,
W,2022-06-06 10:38:00,Y,2015,C_022,15-81-SR,U/L,Bob,ND
W,2022-06-06 10:38:00,N,C253,C_022,15-81-SR, ,Eddie,
W,2022-06-06 11:00:00,N,1064,C_044,3-4-SR,U/C,Eddie,
W,2022-06-06 11:00:00,N,100,C_044,3-4-SR,N,Eddie,
W,2022-06-06 11:00:00,N,1005,C_044,3-4-SR,U/L,Bob,
W,2022-06-06 11:00:00,N,C253,C_044,3-4-SR, ,Eddie,
W,2022-06-06 11:00:00,Y,1028,C_044,3-4-SR,U/L,Bob,ND
W,2022-06-06 11:00:00,N,1088,C_044,3-4-SR,U/L,Bob,
W,2022-06-06 11:00:00,Y,1032,C_044,3-4-SR,U/L,Bob,ND
W,2022-06-06 11:10:00,N,1088,C_045,3-2-IT,U/L,Bob,
W,2022-06-06 11:10:00,N,1994,C_045,3-2-IT, ,Bob,
W,2022-06-06 11:10:00,Y,1920,C_045,3-2-IT,T,Eddie,
W,2022-06-06 11:10:00,N,100,C_045,3-2-IT,N,Eddie,
W,2022-06-06 11:10:00,N,1930,C_045,3-2-IT,M/L,Bob,
W,2022-06-06 11:10:00,N,1915,C_045,3-2-IT,M/L,Bob,
W,2022-06-06 11:10:00,Y,1031,C_045,3-2-IT,M/L,Bob,ND
W,2022-06-06 11:10:00,Y,1905,C_045,3-2-IT,C,Bob,ND
W,2022-06-06 11:10:00,N,1919,C_045,3-2-IT,M/L,Bob,
W,2022-06-06 11:10:00,N,1064,C_045,3-2-IT,U/C,Eddie,
W,2022-06-06 11:10:00,N,C253,C_045,3-2-IT, ,Bob,
W,2022-06-06 11:10:00,N,C253,C_045,3-2-IT, ,Eddie,
W,2022-06-06 11:10:00,N,1927,C_045,3-2-IT,M/L,Bob,
W,2022-06-06 11:10:00,Y,2905,C_045,3-2-IT,M/L,Bob,ND
W,2022-06-06 11:10:00,Y,1005,C_045,3-2-IT,U/L,Bob,ND
W,2022-06-06 11:18:00,N,2920,C_040,3-3-EP,M/L,Bob,
W,2022-06-06 11:18:00,N,1919,C_040,3-3-EP,M/L,Bob,
W,2022-06-06 11:18:00,N,1915,C_040,3-3-EP,M/L,Bob,
W,2022-06-06 11:18:00,Y,1905,C_040,3-3-EP,C,Bob,ND
W,2022-06-06 11:18:00,Y,1920,C_040,3-3-EP,T,Eddie,
W,2022-06-06 11:18:00,N,1930,C_040,3-3-EP,M/L,Bob,
W,2022-06-06 11:18:00,N,1025,C_040,3-3-EP,M/L,Bob,
W,2022-06-06 11:18:00,N,1927,C_040,3-3-EP,M/L,Bob,
W,2022-06-06 11:18:00,Y,2905,C_040,3-3-EP,M/L,Bob,ND
W,2022-06-06 11:18:00,Y,2414,C_040,3-3-EP,U/L,Bob,ND
W,2022-06-06 11:18:00,Y,1002,C_040,3-3-EP,U/L,Bob,ND
W,2022-06-06 11:18:00,N,1005,C_040,3-3-EP,U/L,Bob,
W,2022-06-06 11:18:00,N,1994,C_040,3-3-EP, ,Bob,
W,2022-06-06 11:18:00,N,1088,C_040,3-3-EP,U/L,Bob,
W,2022-06-06 11:18:00,N,C253,C_040,3-3-EP, ,Bob,
W,2022-06-06 11:18:00,N,C253,C_040,3-3-EP, ,Eddie,
W,2022-06-06 11:18:00,Y,1031,C_040,3-3-EP,M/L,Bob,ND
W,2022-06-06 11:18:00,N,1055,C_040,3-3-EP,M/L,Bob,
W,2022-06-06 11:18:00,N,100,C_040,3-3-EP,N,Eddie,
W,2022-06-06 11:18:00,Y,1050,C_040,3-3-EP,U/L,Bob,ND
W,2022-06-06 11:18:00,N,1064,C_040,3-3-EP,U/C,Eddie,
W,2022-06-06 11:18:00,N,1017,C_040,3-3-EP,M/L,Bob,
W,2022-06-07 09:14:00,Y,2813,C_069,14-7-EP,N/L,Bob,ND
W,2022-06-07 09:14:00,N,1031,C_069,14-7-EP,M/L,Bob,
W,2022-06-07 09:14:00,N,C253,C_069,14-7-EP, ,Eddie,
W,2022-06-07 09:14:00,Y,2801,C_069,14-7-EP,N/L,Bob,ND
W,2022-06-07 09:14:00,N,1064,C_069,14-7-EP,U/C,Eddie,
W,2022-06-07 09:14:00,N,1005,C_069,14-7-EP,U/L,Bob,
